k	Fonction	Dist	tpsExe	Trajet	Iter
0.01	f3	1421.6868749814091	0.12174600000003011	[9 8 7 4 6 5 1 2 3 0]	131
0.01	f2	1421.6868749814091	0.11281199999996261	[8 7 4 6 5 1 2 3 0 9]	179
0.01	f1	1421.6868749814091	0.11101200000007339	[3 2 1 5 6 4 7 8 9 0]	90
0.01	f3	1484.5601000292502	0.1100299999999379	[6 1 5 0 3 2 9 8 7 4]	497
0.01	f2	1421.6868749814091	0.11140499999999065	[3 0 9 8 7 4 6 5 1 2]	102
0.01	f1	1421.6868749814091	0.11123399999996764	[4 6 5 1 2 3 0 9 8 7]	121
0.01	f3	1421.6868749814091	0.11310600000001614	[5 6 4 7 8 9 0 3 2 1]	301
0.01	f2	1421.6868749814093	0.11207200000001194	[5 1 2 3 0 9 8 7 4 6]	61
0.01	f1	1632.9153184670413	0.1103410000000622	[3 7 4 6 5 1 0 8 9 2]	51
0.01	f3	1421.6868749814091	0.11067600000001221	[1 2 3 0 9 8 7 4 6 5]	160
0.01	f2	1421.6868749814093	0.12289599999996881	[5 1 2 3 0 9 8 7 4 6]	243
0.01	f1	1421.6868749814091	0.12103100000001632	[1 2 3 0 9 8 7 4 6 5]	120
0.01	f3	1421.6868749814091	0.12309300000003986	[7 8 9 0 3 2 1 5 6 4]	398
0.01	f2	1421.6868749814091	0.11563100000000759	[5 6 4 7 8 9 0 3 2 1]	88
0.01	f1	1421.6868749814091	0.11059799999998177	[6 5 1 2 3 0 9 8 7 4]	96
0.01	f3	1632.9153184670413	0.11082599999997456	[7 4 6 5 1 0 8 9 2 3]	77
0.01	f2	1421.6868749814091	0.11117300000000796	[7 8 9 0 3 2 1 5 6 4]	92
0.01	f1	1421.6868749814091	0.11325499999998101	[0 3 2 1 5 6 4 7 8 9]	66
0.01	f3	1421.686874981409	0.11160200000006171	[9 0 3 2 1 5 6 4 7 8]	395
0.01	f2	1708.0788963491611	0.11129000000005362	[6 4 7 8 9 0 5 1 2 3]	53
0.01	f1	1421.6868749814091	0.1093429999999671	[0 9 8 7 4 6 5 1 2 3]	114
0.01	f3	1421.6868749814091	0.11092700000006062	[2 3 0 9 8 7 4 6 5 1]	117
0.01	f2	1421.6868749814091	0.11672599999997146	[7 8 9 0 3 2 1 5 6 4]	388
0.01	f1	1421.6868749814091	0.12205199999993965	[7 8 9 0 3 2 1 5 6 4]	106
0.01	f3	1448.2906288942088	0.11090599999999995	[6 5 1 2 3 9 0 8 7 4]	477
0.01	f2	1421.6868749814091	0.11052199999994627	[6 5 1 2 3 0 9 8 7 4]	96
0.01	f1	1421.6868749814091	0.11061900000004243	[0 3 2 1 5 6 4 7 8 9]	33
0.01	f3	1555.990716974094	0.11067000000002736	[2 0 3 9 8 7 4 6 5 1]	485
0.01	f2	1421.686874981409	0.11032299999999395	[9 0 3 2 1 5 6 4 7 8]	73
0.01	f1	1421.6868749814091	0.11140999999997803	[9 8 7 4 6 5 1 2 3 0]	119
0.01	f3	1421.6868749814091	0.11047800000005736	[0 3 2 1 5 6 4 7 8 9]	426
0.01	f2	1421.6868749814091	0.11233100000004015	[6 5 1 2 3 0 9 8 7 4]	161
0.01	f1	1421.6868749814091	0.1136260000000675	[1 5 6 4 7 8 9 0 3 2]	156
0.01	f3	1421.6868749814091	0.12293699999997898	[0 3 2 1 5 6 4 7 8 9]	417
